stck_prpr,stck_oprc,stck_hgpr,stck_lwpr,cntg_vol
50035,50035,50035,50035,1
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
50020,50020,50020,50020,0
