stck_prpr,stck_oprc,stck_hgpr,stck_lwpr,cntg_vol
150400,150400,150400,150400,83066
150400,150400,150400,150400,0
150400,150400,150400,150400,0
150400,150400,150400,150400,0
150400,150400,150400,150400,0
150400,150400,150400,150400,0
150400,150400,150400,150400,0
150400,150400,150400,150400,0
150400,150400,150400,150400,0
150400,150400,150400,150400,0
150400,150400,150400,150400,0
150400,150400,150500,150300,2684
150400,150300,150500,150200,2553
150300,150400,150400,150300,3785
150300,150400,150400,150300,1935
150500,150400,150500,150300,3456
150400,150450,150500,150300,3986
150400,150550,150600,150400,2083
150600,150600,150600,150500,1390
150600,150500,150600,150500,2800
150500,150600,150600,150400,1922
150600,150500,150600,150500,2914
150500,150500,150600,150400,2689
150400,150500,150550,150400,3024
150500,150500,150600,150400,3053
150500,150500,150600,150400,2538
150500,150400,150600,150400,4048
150400,150400,150500,150300,3056
150400,150400,150400,150300,2581
150400,150350,150500,150300,2379
150300,150000,150400,149900,8526
149900,149900,150000,149700,4798
149900,149900,150000,149700,6538
149900,149900,150000,149800,5532
150000,150000,150000,149900,5054
150000,150000,150000,149900,5206
150000,149900,150000,149900,3077
150000,150000,150100,149900,15976
150000,150300,150300,150000,13286
150200,150400,150500,150200,3215
150400,150300,150400,150200,4816
150300,150200,150400,150100,3197
150300,150200,150300,150100,3871
150200,150300,150400,150100,4773
150400,150400,150400,150200,2963
150400,150500,150500,150300,4302
150500,150500,150500,150300,5059
150500,150700,150800,150500,11410
150700,150800,150900,150700,1908
150800,150800,150900,150600,3942
150700,150800,150900,150700,3976
150900,150900,151200,150800,5368
151000,151200,151200,150900,6058
151200,151200,151400,151100,1521
151200,151300,151500,151100,2235
151300,151200,151400,151000,4764
151300,151500,151500,151200,2335
151500,151400,151500,151400,2272
151400,151700,151700,151300,3165
151700,151500,151700,151400,2342
151500,151500,151600,151400,1636
151500,151600,151600,151400,3709
151600,151600,151600,151500,3488
151600,151800,151800,151500,2717
151800,151700,151800,151600,3583
151800,151800,151800,151700,707
151700,151900,151900,151700,1685
151800,151900,152000,151700,2289
151800,151900,152100,151800,5801
151900,151900,152000,151700,1048
151900,152000,152000,151700,3188
151900,151800,152000,151800,1346
151900,151800,151900,151700,586
151700,151700,151700,151500,3702
151600,151700,151800,151600,2218
151800,151800,151900,151700,1548
151800,151900,151900,151700,3240
151900,151900,152000,151900,1172
151900,152000,152000,151900,1189
152000,152200,152200,151900,3802
152100,152400,152500,152100,1656
152300,152300,152500,152200,3413
152200,152400,152500,152100,2878
152300,152700,152700,152300,4013
152700,152600,152800,152600,1718
152700,152600,152900,152400,5129
152600,153100,153100,152600,4415
153100,152800,153200,152700,11895
152700,152700,152900,152600,3878
152600,152600,152800,152600,4250
152600,152400,152800,152400,3090
152400,152500,152500,152200,2959
152400,152900,152900,152400,4701
152800,152900,153000,152800,6590
152800,153000,153000,152800,6005
152900,152400,153000,152400,11995
152400,152300,152500,152200,3854
152300,151700,152400,151700,32891
151700,151700,151800,151650,2821
151800,151700,151800,151600,2552
151700,151900,151900,151600,3113
151900,151900,151900,151800,1006
151900,151700,152000,151700,1786
151800,152000,152100,151500,4004
152100,151900,152100,151800,2841
151900,151500,152000,151500,1984
151600,151800,151900,151300,4183
151800,152200,152200,151700,5275
152200,151800,152200,151700,19131
151800,151300,151800,151300,16071
151300,151200,151400,151100,2920
151100,151000,151200,151000,1136
151000,151100,151100,151000,1286
151100,151100,151100,151000,528
151100,151100,151100,151000,2380
151100,151100,151200,151100,1068
151100,151000,151200,151000,1146
151100,151000,151100,151000,3048
151100,151100,151200,151000,2352
151100,151200,151300,151100,1464
151200,151400,151400,151200,2024
151400,151300,151400,151300,473
151300,151200,151400,151200,1520
151200,151200,151300,151100,1137
151200,151200,151200,151100,721
151200,151300,151300,151100,549
