stck_prpr,stck_oprc,stck_hgpr,stck_lwpr,cntg_vol
30300,30300,30300,30300,328942
30250,30250,30250,30250,0
30250,30250,30250,30250,0
30250,30250,30250,30250,0
30250,30250,30250,30250,0
30250,30250,30250,30250,0
30250,30250,30250,30250,0
30250,30250,30250,30250,0
30250,30250,30250,30250,0
30250,30250,30250,30250,0
30250,30250,30250,30250,0
30250,30250,30250,30250,0
30250,30250,30250,30250,0
30250,30250,30250,30250,0
30250,30250,30250,30250,0
30250,30250,30250,30250,0
30250,30250,30250,30250,0
30250,30250,30250,30250,0
30250,30250,30250,30250,0
30250,30250,30250,30250,0
30250,30250,30250,30250,0
30250,30250,30250,30250,0
30250,30250,30250,30250,0
30250,30250,30250,30250,0
30250,30250,30250,30250,0
30250,30250,30250,30250,0
30250,30250,30250,30250,0
30250,30250,30250,30250,0
30250,30250,30250,30250,0
30250,30250,30250,30250,0
