stck_prpr,stck_oprc,stck_hgpr,stck_lwpr,cntg_vol
17900,17900,17900,17900,111896
17920,17920,17920,17920,0
17920,17920,17920,17920,0
17920,17920,17920,17920,0
17920,17920,17920,17920,0
17920,17920,17920,17920,0
17920,17920,17920,17920,0
17920,17920,17920,17920,0
17920,17920,17920,17920,0
17920,17920,17920,17920,0
17920,17920,17920,17920,0
17920,17950,17970,17900,16284
17950,17970,18000,17900,14056
17910,17980,18010,17860,26537
17980,18030,18040,17960,30861
18040,18130,18130,18010,9700
18130,18045,18170,18045,17797
18045,18045,18050,18010,5077
18045,18030,18070,18020,5123
18030,18070,18110,18030,6988
18070,18020,18100,18010,11194
18020,18020,18040,18000,7722
18010,18020,18050,17990,6564
18000,18080,18080,18000,12543
18070,18110,18110,18070,8995
18110,18110,18150,18060,9776
18130,17950,18130,17920,19287
17970,17900,17970,17860,18299
17910,18050,18050,17890,28401
18050,18060,18090,18050,8848
18050,18120,18120,18010,12405
18090,18050,18180,18050,7689
18050,18035,18050,18000,9110
18040,18250,18250,18040,16799
18250,18000,18290,17990,22260
18000,17910,18040,17900,28943
17910,18020,18070,17910,20960
18030,18080,18130,17950,25129
18090,18270,18310,18080,42677
18270,18240,18420,18200,41966
18240,18050,18260,18050,51167
17960,17960,17960,17960,0
17960,18180,18180,17960,41275
18170,18190,18240,18070,76579
18180,18300,18320,18160,26873
18280,18360,18420,18240,46288
18360,18510,18510,18350,43361
18510,18500,18550,18480,38422
18520,18590,18640,18480,46447
18590,18770,18790,18580,32022
18780,18840,18850,18770,5418
18840,18790,18840,18790,6964
18790,18795,18820,18750,12354
18790,18860,18860,18790,14112
18870,18920,19000,18850,16973
18930,19000,19040,18910,9754
18980,19030,19200,18800,21089
19030,18850,19210,18830,40282
18870,18800,18900,18770,12319
18790,18920,18920,18780,23112
18910,18910,18950,18910,10104
18920,18890,18940,18870,14571
18900,18790,18980,18770,18278
18780,18780,18800,18760,17331
18780,18890,18900,18660,52493
18890,18990,19000,18880,27053
19000,19030,19040,18980,12149
19030,19060,19070,19020,4814
19040,18940,19090,18940,14258
18945,19060,19090,18940,24590
19070,19060,19130,18920,45459
19050,19180,19180,19050,27474
19170,19250,19260,19170,5746
19240,19170,19380,19170,9752
19180,19130,19190,19130,10895
19130,19250,19260,19130,22993
19240,19270,19290,19240,16571
19280,19320,19330,19250,13233
19330,19280,19340,19250,13135
19270,19370,19400,19270,26530
19370,19500,19540,19360,25595
19500,19595,19620,19500,63918
19600,19390,19630,19350,73424
19360,19390,19430,19330,7927
19350,19340,19430,19290,21749
19340,19320,19370,19270,14994
19350,19420,19450,19310,22380
19415,19300,19470,19280,39111
19280,19210,19300,19150,13475
19220,19370,19380,19200,20638
19370,19310,19390,19300,6727
19300,19290,19300,19260,4856
19300,19280,19300,19250,9712
19270,19300,19310,19260,13641
19300,19390,19390,19250,19733
19380,19570,19580,19370,39870
19570,19480,19680,19410,109656
19530,19090,19570,19090,78366
19090,19140,19140,19070,12544
19140,19160,19190,19130,16509
19170,19180,19200,19150,6337
19200,19120,19230,19110,8484
19110,19150,19170,19050,18616
19170,19180,19250,19100,19216
19190,19090,19230,19080,18959
19080,19005,19120,19000,11711
19000,19120,19130,19000,20628
19130,19120,19170,19100,18139
19100,19030,19120,19000,19494
19030,18920,19120,18910,56027
18930,19310,19320,18910,77288
19300,19260,19340,19250,10441
19260,19250,19300,19230,11284
19260,19430,19430,19220,28020
19370,19460,19460,19310,36802
19460,19550,19580,19440,30353
19550,19620,19640,19520,18838
19640,19490,19680,19480,40328
19490,19540,19550,19420,26321
19530,19530,19600,19530,28721
19530,19580,19750,19510,75253
19570,19650,19650,19500,50725
19640,19300,19700,19300,127716
19340,19250,19340,19240,16865
19290,19360,19370,19240,15358
19340,19230,19390,19210,10397
19240,19250,19300,19210,18312
19250,19440,19450,19220,26629
19440,19240,19530,19190,33053
19240,19180,19250,19160,11973
19190,19240,19290,19160,31455
19240,19400,19400,19200,22632
19400,19200,19490,19150,60460
19200,19310,19310,19180,20176
19280,19260,19350,19110,75521
19260,19350,19440,19250,41731
19350,19410,19440,19340,23279
19410,19450,19520,19380,17933
19450,19350,19530,19330,41872
19330,19470,19480,19330,51827
19470,19500,19570,19440,34356
19500,19530,19600,19450,39567
19530,19560,19640,19510,39695
19570,19710,19710,19530,49089
19710,19700,19890,19630,86672
19710,19620,19880,19520,116916
19630,19580,19640,19500,54347
19580,19600,19660,19510,75535
19600,19550,19700,19410,114657
19550,19880,19910,19430,256994
19880,19950,19960,19790,415939
19760,19760,19760,19760,0
19760,19760,19760,19760,0
19760,19400,19760,19200,316202
19370,18530,19500,18510,286767
18530,18620,18650,18500,12114
18650,18460,18650,18450,22556
18460,18505,18510,18400,20995
18500,18570,18570,18490,11122
18510,18610,18610,18500,25112
18610,18430,18650,18420,25330
18420,18310,18460,18300,20526
18300,18460,18460,18290,38997
18460,18440,18495,18410,30476
18440,18640,18660,18420,33968
18580,18760,18780,18500,79160
18760,18810,18840,18760,14312
18795,18800,18810,18740,6069
18800,18780,18810,18730,11982
18780,18825,18840,18720,14162
18830,18740,18830,18740,9518
18710,18760,18850,18690,23471
18770,18870,18890,18760,19125
18890,18910,18910,18850,8178
18910,18870,18990,18830,17933
18870,18890,18930,18850,12944
18890,19000,19000,18810,26207
19000,18930,19040,18880,13613
18930,19030,19040,18930,14644
19030,18930,19100,18880,26583
18920,19010,19030,18920,18859
19000,19120,19130,19000,21764
19120,19160,19160,19030,22283
19160,19280,19300,19100,36382
19280,19010,19290,19010,39586
19010,19310,19320,18990,45443
19310,19200,19330,19140,126648
19190,18790,19260,18700,73123
18790,18860,18870,18780,11015
18870,18900,18930,18860,28844
18890,18810,18910,18780,48693
18790,18640,18810,18550,43559
18640,18700,18700,18610,27487
18680,18710,18750,18660,20487
18700,18700,18830,18550,70058
18700,18760,18810,18700,38761
18770,18890,18920,18760,32382
18920,18930,18950,18840,22431
18930,18870,18980,18850,7650
18870,18960,19000,18850,15123
18880,18950,18980,18860,22714
18940,18940,19000,18900,16244
18950,18960,18960,18840,33346
18960,19090,19100,18830,55824
19100,19100,19110,19070,20559
19100,19080,19160,18970,32307
19080,19160,19330,19050,47234
19160,19160,19170,19050,17196
19150,19170,19230,19000,30937
19180,19230,19240,19130,15479
19230,19210,19230,19010,32814
19210,19220,19260,19130,34806
19230,19190,19370,19170,79164
19200,18840,19390,18700,157407
18840,18950,18970,18820,25434
18970,18920,18970,18660,68736
18920,19020,19030,18790,51546
19010,19130,19140,18800,125074
19130,19190,19260,19110,34094
19200,19300,19305,19160,23949
19280,19140,19440,19080,65101
19130,19240,19260,19130,57061
19240,19220,19300,19220,37176
19220,19500,19530,19190,66185
19520,19250,19550,19050,131294
19250,19260,19440,19250,75510
19250,19340,19410,19160,112497
19330,19550,19550,19320,104899
19540,19520,19570,19310,127403
19520,19600,19700,19450,151651
19610,19270,19750,19270,348057
19260,19310,19350,19150,108988
19300,19380,19410,19140,236914
19410,18930,19440,18890,358129
18930,18650,18940,18520,221252
18650,18450,18800,18420,198771
18430,18500,18700,18340,250661
18500,18190,18700,18190,306212
18190,17770,18200,17750,160455
17760,17890,17910,17660,138204
17890,18140,18140,17810,177628
18130,18350,18370,18060,161713
18330,18410,18420,18170,142395
18410,18290,18460,18160,268631
18260,18060,18470,17800,385627
18050,17970,18060,17840,218733
17970,17970,17970,17970,0
17970,17860,17970,17580,148536
17860,17430,17970,17200,446599
17440,17650,17670,16900,279100
17640,17480,17930,17320,440599
17480,17120,17580,16890,406187
17120,16470,17200,16280,394228
16470,15550,16500,15530,68728
15550,15530,15550,15520,916
15530,15550,15550,15530,2776
15540,15560,15560,15530,5009
15560,15570,15600,15560,4567
15570,15600,15620,15560,2473
15620,15560,15640,15550,2107
15550,15560,15600,15550,3176
15560,15580,15590,15530,5489
15580,15680,15680,15580,6530
15680,15780,15780,15610,11730
15790,15780,15790,15740,1816
15800,15760,15800,15730,4090
15760,15740,15800,15740,1043
15740,15820,15830,15710,7887
15820,15760,15860,15760,7882
15750,15700,15750,15690,3001
15700,15760,15770,15660,6241
15760,15620,15870,15620,22431
15620,15560,15620,15550,4113
15560,15590,15590,15560,3358
15590,15600,15630,15570,12534
15600,15560,15605,15560,2543
15560,15500,15560,15490,3433
15500,15490,15530,15480,2685
15490,15470,15500,15460,4377
15470,15430,15490,15420,11050
15430,15480,15500,15420,8428
15480,15500,15530,15470,15199
15500,15650,15650,15500,15376
15630,15650,15660,15620,3554
