stck_prpr,stck_oprc,stck_hgpr,stck_lwpr,cntg_vol
573.0,577.0,578.0,572.0,62027
577.0,576.0,577.0,572.0,103133
576.0,583.0,583.0,576.0,49719
584.0,577.0,584.0,576.0,21083
577.0,581.0,581.0,577.0,33579
581.0,582.0,583.0,580.0,118550
582.0,583.0,584.0,581.0,50291
583.0,586.0,586.0,582.0,22247
586.0,584.0,587.0,582.0,25548
583.0,581.0,586.0,579.0,52379
581.0,578.0,590.0,576.0,100371
578.0,582.0,584.0,577.0,96784
583.0,592.0,592.0,576.0,143494
592.0,589.0,594.0,585.0,63120
590.0,592.0,602.0,581.0,234611
593.0,597.0,597.0,593.0,245437
597.0,599.0,600.0,596.0,57964
600.0,600.0,602.0,597.0,58256
598.0,609.0,610.0,598.0,95177
609.0,600.0,614.0,598.0,126162
600.0,596.0,603.0,595.0,95604
597.0,603.0,604.0,596.0,123287
603.0,607.0,608.0,600.0,117300
607.0,608.0,609.0,607.0,68359
608.0,615.0,615.0,607.0,55776
614.0,615.0,616.0,612.0,22638
615.0,617.0,619.0,611.0,62270
615.0,609.0,616.0,607.0,55234
608.0,615.0,615.0,608.0,48096
615.0,609.0,622.0,608.0,118834
609.0,616.0,616.0,606.0,121169
616.0,610.0,619.0,609.0,69140
610.0,616.0,626.0,607.0,181274
616.0,621.0,625.0,615.0,68515
621.0,627.0,628.0,616.0,98509
628.0,626.0,632.0,620.0,248721
626.0,609.0,632.0,609.0,349839
612.0,603.0,616.0,603.0,259942
603.0,605.0,605.0,600.0,68546
604.0,606.0,607.0,601.0,90699
605.0,607.0,608.0,603.0,56293
607.0,601.0,610.0,600.0,200780
601.0,604.0,604.0,601.0,95576
604.0,608.0,609.0,603.0,120841
609.0,613.0,617.0,608.0,221939
613.0,607.0,613.0,605.0,115651
606.0,606.0,608.0,601.0,107294
609.0,603.0,612.0,602.0,109595
603.0,599.0,611.0,599.0,141279
600.0,607.0,607.0,597.0,336271
607.0,620.0,620.0,600.0,529476
620.0,619.0,621.0,611.0,189103
619.0,627.0,630.0,612.0,257052
628.0,635.0,640.0,614.0,522810
634.0,613.0,639.0,610.0,259298
612.0,630.0,633.0,601.0,731243
630.0,643.0,650.0,630.0,959142
643.0,630.0,650.0,626.0,1432108
630.0,597.0,630.0,591.0,1081726
597.0,589.0,608.0,589.0,370041
590.0,571.0,590.0,569.0,165969
573.0,566.0,573.0,561.0,149652
566.0,580.0,582.0,566.0,89512
579.0,584.0,586.0,569.0,177063
586.0,590.0,602.0,581.0,225864
592.0,597.0,606.0,581.0,345197
597.0,598.0,615.0,582.0,793617
599.0,561.0,600.0,558.0,465100
560.0,547.0,577.0,541.0,220456
547.0,546.0,552.0,519.0,183114
545.0,540.0,549.0,539.0,84531
540.0,538.0,540.0,529.0,94202
519.0,518.0,520.0,516.0,5804
517.0,518.0,518.0,515.0,8826
518.0,519.0,519.0,518.0,11328
519.0,520.0,520.0,515.0,27455
522.0,519.0,522.0,519.0,18589
519.0,518.0,519.0,518.0,15
519.0,521.0,521.0,519.0,1200
520.0,525.0,526.0,520.0,28826
526.0,526.0,527.0,526.0,15029
526.0,523.0,527.0,521.0,19165
524.0,519.0,526.0,518.0,42594
520.0,522.0,523.0,516.0,63314
521.0,521.0,522.0,519.0,32891
520.0,513.0,522.0,509.0,61633
512.0,516.0,518.0,511.0,36732
516.0,503.0,523.0,502.0,95529
503.0,499.0,503.0,499.0,20994
498.0,499.0,499.0,498.0,489
499.0,502.0,502.0,499.0,11497
502.0,502.0,503.0,502.0,1070
502.0,504.0,504.0,502.0,4093
504.0,503.0,504.0,503.0,2478
503.0,499.0,503.0,499.0,25441
499.0,496.0,499.0,496.0,30071
496.0,496.0,496.0,496.0,0
496.0,496.0,496.0,495.0,2512
496.0,496.0,496.0,496.0,3000
496.0,496.0,496.0,496.0,1107
496.0,496.0,496.0,496.0,0
495.0,495.0,495.0,495.0,0
496.0,495.0,496.0,495.0,17165
495.0,495.0,495.0,495.0,325
495.0,495.0,495.0,495.0,1411
495.0,495.0,495.0,495.0,0
494.0,494.0,494.0,494.0,11066
495.0,495.0,496.0,495.0,0
496.0,494.0,496.0,494.0,3974
494.0,493.0,494.0,493.0,2876
