stck_prpr,stck_oprc,stck_hgpr,stck_lwpr,cntg_vol
5000,5000,5000,5000,15148
5000,5000,5000,5000,0
5000,5000,5000,5000,0
5000,5000,5000,5000,0
5000,5000,5000,5000,0
5000,5000,5000,5000,0
5000,5000,5000,5000,0
5000,5000,5000,5000,0
5000,5000,5000,5000,0
5000,5000,5000,5000,0
5000,5000,5000,5000,0
5000,5000,5000,5000,9970
5000,5000,5000,5000,149
5000,5000,5000,5000,1566
5000,5000,5000,5000,2906
5000,5000,5000,5000,2956
5000,5000,5000,5000,376
5000,5000,5000,5000,55885
5000,5000,5000,5000,11
5000,5000,5000,5000,1635
5000,5000,5000,5000,380
5000,5000,5000,5000,1986
5000,5000,5000,5000,403
5000,5000,5000,5000,445
5000,5000,5000,5000,319
5000,5000,5000,5000,2426
5000,5000,5000,5000,721
5000,5000,5000,5000,1810
5000,5000,5000,5000,5511
5000,5000,5000,5000,520
5000,5000,5000,5000,1842
5000,5000,5000,5000,1971
5000,5000,5000,5000,2518
5000,5000,5000,5000,2938
5000,5000,5000,5000,560
5000,5000,5000,5000,67746
5000,5000,5000,5000,515
5000,5000,5000,5000,243
5000,5000,5000,5000,547
5000,5000,5000,5000,1072
5000,5000,5000,5000,2554
5000,5000,5000,5000,226
5000,5000,5000,5000,669
5000,5000,5000,5000,1283
5000,5000,5000,5000,2459
5000,5000,5000,5000,192
5000,5000,5000,5000,3518
5000,5000,5000,5000,1678
5000,5000,5000,5000,8007
5000,5000,5000,5000,52061
5000,5000,5000,5000,37566
5000,5000,5000,5000,1968
5000,5000,5000,5000,9440
5000,5000,5000,5000,1604
5000,5000,5000,5000,6363
5000,5000,5000,5000,3581
5000,5000,5000,5000,27794
5000,5000,5000,5000,12415
5000,5000,5000,4960,123778
5000,5000,5000,5000,21880
5000,5000,5000,5000,1083
5000,5000,5000,5000,14914
5000,5000,5000,5000,14862
5000,5000,5000,5000,444
5000,5000,5000,5000,1618
5000,5000,5000,5000,560
5000,5000,5000,5000,1417
5000,5000,5000,5000,1378
5000,5000,5000,5000,1816
5000,5000,5000,5000,3961
5000,5000,5000,5000,5077
5000,5000,5000,5000,1229
5000,4990,5000,4985,26990
4990,4985,5000,4975,21977
4985,5000,5000,4985,37101
5000,5000,5000,5000,98902
5000,5000,5000,5000,2965
5000,5000,5000,5000,803
5000,5000,5000,5000,2274
5000,5000,5000,5000,1875
5000,5000,5000,5000,4669
5000,5000,5000,5000,3886
5000,5000,5000,4990,45173
5000,4990,5000,4985,59405
4985,4970,4995,4965,14223
4965,4995,5000,4955,93551
4995,4985,4995,4985,9715
4985,4980,4990,4980,11357
4980,4992,4992,4970,11522
4992,5000,5000,4970,18993
5000,4980,5000,4970,29816
4970,4990,4990,4955,20336
4995,4995,5000,4985,34665
4995,4995,5000,4990,44984
4995,4985,4995,4985,38974
4985,4990,4995,4975,27774
4990,4945,4990,4940,28408
4940,4940,4950,4930,19997
4935,4920,4950,4905,10241
4910,4955,4965,4905,36799
4955,4955,4955,4935,8878
4955,4965,4965,4935,40906
4965,4985,4985,4955,14194
4990,4980,5000,4950,91131
4980,4960,4980,4950,20912
4960,4935,4960,4935,28061
4940,4920,4960,4915,39567
4930,4937,4950,4870,81555
4940,4905,4980,4890,107643
4890,5000,5000,4875,232611
5000,5000,5000,5000,99393
5000,5000,5000,4980,71443
4985,4995,5000,4980,295587
4995,4990,5000,4970,90397
4995,4977,4995,4970,52991
4980,4985,4995,4960,60189
4980,4950,4985,4945,56151
4950,4930,4955,4930,48911
4925,4945,4950,4900,72534
4945,4865,4955,4860,95319
4875,4900,4945,4835,317271
4905,4995,5000,4795,656664
4995,4995,5000,4985,162780
4990,4990,4995,4985,199793
4990,4980,4990,4975,132784
4980,4935,4980,4930,154391
4930,4925,4930,4910,57036
4930,4915,4935,4910,84079
4915,4895,4915,4885,63391
4895,4900,4905,4875,59520
4905,4910,4910,4895,63071
4905,4845,4910,4845,149855
4850,4850,4850,4825,21818
4850,4810,4850,4800,57852
4810,4835,4840,4805,35579
4835,4840,4850,4830,38557
4850,4830,4865,4825,95989
4830,4800,4830,4795,35877
4800,4830,4830,4800,54577
4830,4810,4840,4770,96779
4805,4720,4815,4720,161217
4720,4720,4725,4700,20663
4710,4700,4740,4700,56972
4705,4670,4710,4670,66968
4670,4655,4670,4645,14160
4650,4675,4675,4650,27584
4675,4675,4680,4665,11764
4675,4660,4675,4655,11016
4655,4650,4665,4650,9282
4665,4670,4685,4650,39097
4665,4667,4670,4650,30388
4667,4660,4670,4650,16483
4665,4610,4665,4610,33692
4605,4610,4615,4605,9758
4610,4625,4625,4605,11557
4620,4610,4630,4610,6668
4610,4630,4635,4600,21999
4630,4635,4635,4620,5040
4640,4655,4660,4635,21487
4655,4650,4655,4645,21992
4650,4630,4650,4627,21958
4630,4610,4630,4605,5066
4610,4610,4615,4600,2787
4610,4600,4620,4600,9422
4605,4630,4635,4600,19173
4630,4640,4640,4625,20622
4640,4610,4640,4600,34751
4610,4610,4615,4600,8456
4605,4605,4615,4600,19288
4600,4595,4610,4590,10856
4590,4575,4590,4575,4220
4575,4565,4575,4565,9189
4570,4550,4580,4545,10726
4550,4545,4555,4545,4451
4545,4570,4570,4545,7250
4560,4565,4570,4555,6536
4565,4560,4570,4540,3784
4550,4530,4550,4525,13237
4535,4540,4545,4525,9638
4540,4535,4560,4535,13918
4540,4530,4565,4525,6335
4525,4565,4580,4525,18795
4560,4615,4620,4560,28637
4615,4600,4620,4595,98095
4600,4585,4600,4575,18966
4585,4585,4595,4570,43251
4590,4580,4590,4580,12382
4585,4575,4585,4570,12229
4570,4560,4575,4560,5907
4560,4550,4560,4540,10795
4550,4565,4565,4550,9025
4565,4560,4565,4555,3232
4565,4575,4575,4560,8916
4580,4580,4585,4565,10811
4580,4540,4585,4540,41002
4540,4520,4550,4515,12493
4520,4545,4545,4520,5370
