stck_prpr,stck_oprc,stck_hgpr,stck_lwpr,cntg_vol
849,849,849,849,241251
849,849,849,849,0
849,849,849,849,0
849,849,849,849,0
849,849,849,849,0
849,849,849,849,0
849,849,849,849,0
849,849,849,849,0
849,849,849,849,0
849,849,849,849,0
849,849,849,849,0
849,849,849,849,0
849,849,849,849,0
849,849,849,849,0
849,849,849,849,0
849,849,849,849,0
849,849,849,849,0
849,849,849,849,0
849,849,849,849,0
849,849,849,849,0
849,849,849,849,0
849,849,849,849,0
849,849,849,849,0
849,849,849,849,0
849,849,849,849,0
849,849,849,849,0
849,849,849,849,0
849,849,849,849,0
849,849,849,849,0
849,849,849,849,0
