stck_prpr,stck_oprc,stck_hgpr,stck_lwpr,cntg_vol
14355,14355,14355,14355,8
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
14150,14150,14150,14150,0
