stck_prpr,stck_oprc,stck_hgpr,stck_lwpr,cntg_vol
7420.0,7480.0,7490.0,7410.0,49835
7480.0,7420.0,7520.0,7420.0,78513
7420.0,7390.0,7440.0,7380.0,31480
7390.0,7400.0,7460.0,7370.0,39342
7390.0,7460.0,7490.0,7340.0,66178
7490.0,7400.0,7620.0,7300.0,338436
7390.0,7390.0,7420.0,7380.0,33250
7390.0,7420.0,7440.0,7370.0,46621
7410.0,7410.0,7450.0,7360.0,44411
7410.0,7400.0,7490.0,7370.0,45065
7370.0,7430.0,7450.0,7370.0,62782
7410.0,7380.0,7510.0,7370.0,72490
7380.0,7470.0,7480.0,7370.0,103748
7470.0,7480.0,7540.0,7430.0,94673
7480.0,7545.0,7550.0,7460.0,44023
7545.0,7570.0,7580.0,7450.0,85515
7570.0,7530.0,7570.0,7490.0,69324
7530.0,7590.0,7630.0,7520.0,40627
7580.0,7460.0,7640.0,7450.0,91235
7450.0,7600.0,7610.0,7430.0,148187
7600.0,7590.0,7640.0,7570.0,78456
7580.0,7640.0,7680.0,7530.0,120929
7650.0,7710.0,7710.0,7620.0,58321
7710.0,7560.0,7720.0,7520.0,172051
7570.0,7570.0,7660.0,7560.0,164465
7570.0,7770.0,7780.0,7570.0,243007
7770.0,7770.0,7820.0,7740.0,148480
7780.0,7900.0,7900.0,7770.0,181276
7890.0,7870.0,7900.0,7820.0,176876
7870.0,7820.0,7910.0,7790.0,300372
7820.0,7670.0,7850.0,7630.0,368865
7670.0,7710.0,7750.0,7610.0,265994
7710.0,7560.0,7730.0,7550.0,348190
7560.0,7430.0,7590.0,7420.0,170349
7420.0,7500.0,7550.0,7380.0,217041
7500.0,7600.0,7670.0,7450.0,353774
7570.0,7440.0,7720.0,7430.0,607807
7430.0,7530.0,7540.0,7420.0,512005
7530.0,7200.0,7530.0,7190.0,843436
7200.0,7210.0,7320.0,7180.0,273625
7215.0,7100.0,7260.0,7030.0,246802
7110.0,7060.0,7190.0,7050.0,223469
7070.0,7285.0,7290.0,7040.0,415952
7280.0,7280.0,7340.0,7170.0,517795
7280.0,7130.0,7300.0,7050.0,880624
7130.0,7020.0,7220.0,6930.0,824195
7010.0,6940.0,7120.0,6760.0,1428244
6940.0,6480.0,6960.0,6470.0,827101
6480.0,6360.0,6480.0,6360.0,59509
6360.0,6490.0,6530.0,6360.0,137922
6490.0,6310.0,6520.0,6310.0,155572
6330.0,6250.0,6360.0,6240.0,32810
6260.0,6230.0,6280.0,6220.0,12738
6230.0,6250.0,6270.0,6210.0,12921
6250.0,6250.0,6280.0,6220.0,14516
6250.0,6180.0,6250.0,6180.0,19589
6180.0,6200.0,6200.0,6180.0,4717
6200.0,6200.0,6200.0,6180.0,5738
6200.0,6200.0,6210.0,6190.0,6294
6200.0,6220.0,6230.0,6200.0,10318
6220.0,6220.0,6230.0,6200.0,4880
6220.0,6230.0,6250.0,6190.0,16814
6230.0,6200.0,6250.0,6200.0,6897
6200.0,6220.0,6230.0,6170.0,20491
6230.0,6230.0,6260.0,6220.0,19845
6230.0,6280.0,6290.0,6230.0,22553
6270.0,6300.0,6320.0,6240.0,52864
6300.0,6390.0,6410.0,6280.0,81223
6380.0,6380.0,6400.0,6280.0,68234
6380.0,6290.0,6430.0,6270.0,96004
6300.0,6220.0,6350.0,6190.0,76250
6230.0,6200.0,6230.0,6120.0,82513
6160.0,6160.0,6160.0,6150.0,2286
6170.0,6160.0,6170.0,6140.0,2756
6160.0,6120.0,6180.0,6120.0,20456
6120.0,6130.0,6130.0,6110.0,8521
6140.0,6120.0,6140.0,6120.0,2995
6120.0,6140.0,6140.0,6110.0,5545
6140.0,6130.0,6140.0,6120.0,3054
6120.0,6130.0,6140.0,6120.0,3330
6140.0,6130.0,6140.0,6110.0,8663
6125.0,6140.0,6140.0,6120.0,5253
6140.0,6150.0,6150.0,6130.0,7001
6150.0,6130.0,6150.0,6130.0,5547
6130.0,6130.0,6140.0,6130.0,2041
6130.0,6120.0,6130.0,6090.0,11843
6120.0,6110.0,6120.0,6090.0,12128
6110.0,6120.0,6120.0,6100.0,5073
6120.0,6120.0,6120.0,6100.0,7374
6110.0,6110.0,6120.0,6100.0,5727
6110.0,6110.0,6120.0,6100.0,16638
6120.0,6120.0,6140.0,6110.0,11531
