stck_prpr,stck_oprc,stck_hgpr,stck_lwpr,cntg_vol
49660,49660,49660,49660,150
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,0
49660,49660,49660,49660,663
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,0
49650,49650,49650,49650,1
49670,49670,49670,49670,0
49670,49670,49670,49670,0
49670,49670,49670,49670,0
49670,49670,49670,49670,0
49670,49670,49670,49670,0
49670,49670,49670,49670,0
49670,49670,49670,49670,0
49670,49670,49670,49670,0
49670,49670,49670,49670,0
