stck_prpr,stck_oprc,stck_hgpr,stck_lwpr,cntg_vol
1543,1540,1545,1538,116012
1540,1540,1540,1540,0
1540,1540,1540,1540,0
1540,1540,1540,1540,0
1540,1540,1540,1540,0
1540,1540,1540,1540,0
1540,1540,1540,1540,0
1540,1540,1540,1540,0
1540,1540,1540,1540,0
1540,1540,1540,1540,0
1540,1540,1540,1540,0
1540,1545,1546,1540,57758
1545,1545,1547,1545,49735
1545,1546,1547,1545,54262
1547,1550,1550,1546,10705
1550,1550,1551,1545,35784
1551,1547,1552,1545,54173
1547,1543,1547,1541,44352
1543,1541,1545,1539,66979
1544,1545,1547,1540,39865
1545,1546,1547,1539,53660
1545,1550,1552,1540,93145
1552,1552,1555,1550,60953
1552,1553,1555,1552,22988
1555,1555,1555,1553,37447
1555,1554,1556,1552,38232
1554,1554,1557,1553,24734
1551,1551,1554,1550,30128
1552,1559,1559,1550,50541
1557,1551,1564,1551,64544
