stck_prpr,stck_oprc,stck_hgpr,stck_lwpr,cntg_vol
86500,86500,86500,86500,150276
86100,86100,86100,86100,0
86100,86100,86100,86100,0
86100,86100,86100,86100,0
86100,86100,86100,86100,0
86100,86100,86100,86100,0
86100,86100,86100,86100,0
86100,86100,86100,86100,0
86100,86100,86100,86100,0
86100,86100,86100,86100,0
86100,86100,86100,86100,0
86100,86100,86300,85900,8123
86200,86300,86500,86000,8828
86200,86300,86500,86100,10822
86300,86200,86400,86200,7826
86300,86200,86400,86100,8681
86300,86200,86400,86100,10105
86200,86100,86300,86000,7358
86100,86100,86300,86000,9539
86100,86000,86200,86000,7692
86100,86000,86100,85900,6960
86000,86000,86100,85800,11837
86000,85900,86000,85900,5960
86000,85900,86100,85900,7137
86000,85800,86000,85700,7939
85700,85700,85900,85700,6741
85800,85800,85900,85700,5467
85800,85700,85800,85600,5152
85600,85800,85800,85600,4191
85800,85700,85800,85600,4519
85700,85700,85900,85600,6376
85800,85800,85900,85700,6258
85800,85900,85900,85700,4480
85900,85700,85900,85700,8092
85700,85700,85800,85700,3806
85700,85600,85800,85600,4203
85700,85600,85800,85600,3723
85700,85800,85800,85600,3952
85700,85800,85800,85600,6112
85800,85900,86000,85700,7286
85900,86000,86100,85900,9397
86100,85900,86100,85900,3475
86000,85900,86000,85900,3291
85900,85800,86000,85800,3964
85800,85800,85900,85700,4364
85700,85700,85900,85600,4332
85600,86000,86000,85600,13728
86000,86100,86200,86000,8212
86200,86100,86300,86100,3367
86100,86000,86500,85900,15381
85900,86100,86200,85800,9940
86100,86100,86300,86000,9329
86100,86200,86200,86100,4193
86200,86200,86200,86100,4931
86100,85900,86200,85900,5185
86000,85900,86000,85900,3145
86000,86300,86300,86000,11787
86200,86200,86300,86100,2481
86200,86100,86200,86100,3183
86200,86100,86200,86100,2382
86100,85900,86200,85900,7867
86000,86100,86100,85900,6617
86000,86100,86100,86000,3844
86100,86300,86300,86100,8097
86200,86200,86300,86200,4707
86200,86300,86300,86100,10320
86200,86300,86400,86200,4772
86200,86200,86300,86200,1808
86300,86200,86300,86200,3039
86200,86300,86300,86200,2674
86200,86200,86300,86200,3662
86200,86100,86200,86100,1388
86200,86100,86200,86100,4857
86100,86300,86300,86100,5494
86200,86200,86300,86200,1664
86200,86300,86300,86100,4523
86300,86300,86400,86300,3917
86300,86400,86400,86300,2534
86400,86450,86500,86300,9858
86500,86600,86600,86400,4327
86500,86600,86700,86500,3706
86600,86600,86600,86500,2084
86500,86600,86700,86500,3875
86700,86700,86700,86500,4873
86700,86600,86700,86600,2641
86700,86600,86700,86500,3194
86500,86500,86600,86500,1767
86600,86500,86600,86400,3604
86500,86400,86500,86300,3896
86300,86400,86400,86300,2050
86400,86100,86400,86100,3796
86200,86300,86400,86100,5006
86300,86400,86500,86300,5712
86400,86500,86500,86400,2628
86500,86600,86700,86400,6172
86600,86600,86700,86500,4336
86600,86600,86700,86500,3208
86600,86600,86700,86500,3150
86500,86400,86700,86400,3910
86500,86300,86500,86200,3225
86300,86100,86300,86100,2510
86100,85900,86100,85700,7191
85800,86000,86100,85800,6230
86000,86800,86900,85900,33862
86800,86700,86900,86700,3087
86700,86800,86900,86700,4639
86800,86600,86900,86600,5757
86700,86600,86700,86600,4299
86600,86700,86700,86600,2393
86700,86700,86700,86600,2931
86700,86700,86700,86600,3159
86700,86500,86700,86500,3139
86800,86600,86800,86500,9538
86600,86550,86600,86500,2404
86500,86500,86600,86500,3403
86500,86600,86800,86500,5143
86600,86800,86900,86500,11541
86900,87000,87100,86800,5436
87000,87000,87100,87000,3699
87000,87100,87100,87000,4668
87100,87100,87200,87000,5977
87200,87000,87200,87000,5952
87000,87200,87200,86900,5707
87000,87100,87200,87000,4411
87100,87100,87100,87000,3961
87100,87100,87200,87000,5190
87100,87000,87200,87000,11073
87100,86900,87100,86800,19055
86850,86800,86900,86800,3052
86800,86800,86900,86800,6088
86800,86800,86900,86800,3621
86900,86800,86900,86800,2883
86800,86800,86900,86700,3950
86800,86700,86800,86600,2379
86800,86700,86800,86600,3474
86700,86850,86900,86400,12193
86800,86800,86900,86800,4901
86900,86900,87000,86800,8083
86950,86800,86950,86800,8280
86800,86700,86900,86700,5318
86800,86800,86800,86700,4634
86800,86700,86800,86700,6146
86600,86600,86700,86600,2775
86700,86400,86700,86400,6792
86500,86400,86600,86300,2341
86400,86300,86400,86200,1802
86300,86200,86400,86200,3998
86300,86400,86400,86200,4978
86400,86600,86600,86300,14020
86600,86500,86700,86500,3486
