stck_prpr,stck_oprc,stck_hgpr,stck_lwpr,cntg_vol
108800,108800,108800,108800,36304
109200,109200,109200,109200,0
109200,109200,109200,109200,0
109200,109200,109200,109200,0
109200,109200,109200,109200,0
109200,109200,109200,109200,0
109200,109200,109200,109200,0
109200,109200,109200,109200,0
109200,109200,109200,109200,0
109200,109200,109200,109200,0
109200,109200,109200,109200,0
109200,109100,109200,109000,556
109100,109000,109100,109000,305
109000,109100,109200,108900,504
109100,109000,109200,109000,1435
109100,109100,109100,109000,379
109100,109000,109100,109000,849
109100,109100,109100,109000,355
109000,109000,109100,108900,945
109000,109000,109000,108900,431
109000,108900,109000,108900,85
108900,108900,109000,108800,430
108800,108800,108900,108800,113
108800,108900,108900,108800,179
108900,108800,108900,108600,846
108800,108800,108800,108700,193
108700,108800,108800,108700,91
108600,108900,108900,108500,822
108900,108700,108900,108500,1363
108700,108600,108700,108500,245
108600,108700,108700,108500,314
108700,108600,108700,108600,554
108700,108500,108700,108500,850
108600,108700,108700,108600,924
108700,108700,108700,108600,318
108700,108800,108800,108600,409
108600,108600,108800,108600,313
108700,108700,108800,108600,912
108700,108700,108900,108600,1236
108700,108800,108900,108700,375
108800,108900,108900,108700,1036
108800,108900,108900,108800,419
108900,108700,108900,108700,1431
108800,108900,108900,108700,957
108800,108900,108900,108800,1174
108900,109000,109000,108800,517
108800,109000,109000,108800,395
108800,109000,109000,108800,930
109000,108800,109000,108800,387
108900,108800,109000,108800,382
108800,108800,108900,108700,850
108900,108800,108900,108600,1785
108800,108900,108900,108800,768
108900,109000,109000,108800,1996
108900,109000,109000,108900,388
109000,108900,109000,108900,252
109000,109100,109100,108900,1967
109100,109000,109100,109000,336
109000,109100,109100,109000,429
109200,109200,109200,109000,372
109200,109200,109200,109100,363
109200,109100,109300,109100,625
109200,109100,109200,109000,620
109200,109200,109200,109100,569
109100,109300,109300,109100,386
109300,109300,109300,109200,246
109300,109300,109400,109200,468
109300,109200,109400,109200,436
109300,109400,109400,109200,501
109300,109300,109400,109200,2030
109200,109200,109300,109200,410
109300,109300,109300,109200,457
109200,109300,109300,109200,324
109300,109300,109300,109200,657
109200,109300,109300,109100,240
109200,109200,109300,109200,801
109300,109400,109400,109300,481
109400,109300,109400,109300,594
109300,109400,109400,109300,438
109400,109300,109500,109300,381
109400,109300,109400,109200,812
109400,109300,109400,109100,2484
109200,109200,109300,109200,505
109200,109100,109200,109000,1682
109200,109100,109200,109100,534
109100,109000,109100,108900,1774
108900,109000,109000,108900,327
108900,109000,109000,108900,16
108900,109000,109100,108900,261
109000,109100,109100,109000,92
109000,109100,109100,108900,34
108900,109100,109100,108900,329
109100,109100,109100,109000,338
109000,109000,109100,109000,200
109100,108900,109200,108900,1429
109000,109000,109000,108900,83
109000,109000,109000,108900,331
108900,108900,109000,108900,70
109000,108900,109000,108900,180
108900,109000,109100,108900,103
109100,108900,109100,108900,422
109100,109100,109100,108900,296
109000,109100,109100,109000,2545
109000,109100,109100,109000,791
109100,109000,109100,109000,557
109000,109100,109100,109000,230
109100,109000,109100,109000,73
109100,109000,109200,109000,398
109100,109100,109200,109000,477
109200,108900,109200,108900,793
109100,109000,109100,108900,362
109100,109100,109100,109000,404
109000,109000,109100,109000,202
109100,109000,109100,109000,48
109000,109100,109100,109000,733
109100,109100,109100,109000,86
109000,109000,109100,109000,159
109100,109100,109200,109000,356
109200,109200,109200,109100,227
109200,109100,109200,109100,1260
109200,109100,109200,109100,453
109100,109200,109200,109100,74
109100,109100,109200,109100,316
109100,109000,109200,109000,504
109100,109100,109200,109000,331
109200,109000,109200,109000,1422
109000,109000,109100,109000,1469
109000,108900,109000,108900,141
108900,108900,109000,108900,303
109000,108900,109000,108800,393
108900,108900,108900,108800,207
108800,108900,108900,108800,524
108900,109000,109000,108800,116
108900,109000,109000,108800,457
108900,109000,109000,108800,563
109000,108900,109000,108900,423
108800,108900,108900,108800,185
108900,108900,109000,108900,119
109000,108900,109000,108900,883
108900,108800,109000,108800,1047
108800,108700,108800,108700,708
108700,108600,108700,108600,41
108700,108600,108700,108600,154
108600,108600,108700,108600,109
108600,108700,108700,108600,69
108600,108700,108700,108600,51
108700,108600,108700,108600,188
108600,108700,108700,108600,369
108700,108600,108700,108600,135
108600,108700,108700,108600,46
108700,108600,108700,108500,401
108600,108500,108600,108400,111
108500,108500,108600,108400,480
108600,108600,108700,108600,400
108600,108600,108600,108500,275
108600,108500,108600,108500,58
108600,108700,108700,108600,182
108700,108600,108700,108500,469
108600,108500,108600,108500,143
108600,108600,108600,108500,241
108600,108600,108600,108600,24
108600,108600,108600,108500,105
108500,108600,108600,108500,123
108600,108600,108600,108500,44
108600,108500,108600,108500,47
108600,108600,108600,108500,172
108500,108500,108600,108500,111
108600,108700,108700,108400,494
108700,108500,108700,108400,911
108500,108500,108500,108400,753
108500,108600,108600,108500,682
108600,108600,108600,108500,684
108600,108600,108600,108600,694
108700,108700,108800,108600,166
108800,108800,108800,108700,195
108800,108700,108800,108700,319
108700,108700,108700,108600,183
108700,108700,108800,108700,473
108800,108700,108800,108700,39
108700,108800,108800,108700,344
108800,109000,109100,108700,329
109000,109000,109100,108800,455
109000,109100,109200,108700,1403
109100,109000,109100,108700,753
108900,108900,109000,108800,528
108900,108900,109000,108900,407
108800,108700,108900,108700,528
108800,108800,109000,108700,1198
108750,109000,109100,108600,1416
109000,108800,109100,108800,366
108800,109000,109100,108800,1439
108900,108800,109000,108700,1268
108800,108600,108800,108600,727
108700,108500,108700,108400,704
108500,108500,108500,108400,82
108500,108600,108600,108400,2182
108600,108600,108600,108500,674
108600,108700,108700,108500,771
108700,108600,108700,108600,191
108700,108700,108700,108600,226
108700,108700,108700,108600,717
108700,108700,108700,108600,184
108700,108700,108800,108600,133
108700,108800,108800,108700,44
108700,108800,108800,108700,155
108700,108700,108800,108700,186
108700,108800,108800,108700,575
108800,108700,108800,108700,927
108800,108800,108800,108700,542
108800,108700,108800,108700,257
108700,108600,108800,108600,387
108700,108600,108700,108600,385
