stck_prpr,stck_oprc,stck_hgpr,stck_lwpr,cntg_vol
5890.0,5970.0,6070.0,5810.0,449152
5970.0,6050.0,6090.0,5920.0,428952
6050.0,6090.0,6120.0,6040.0,279884
6090.0,6130.0,6160.0,6070.0,202064
6130.0,6190.0,6190.0,6090.0,321495
6190.0,6230.0,6240.0,6170.0,102489
6220.0,6200.0,6260.0,6180.0,91486
6190.0,6230.0,6260.0,6180.0,97816
6230.0,6190.0,6240.0,6190.0,148875
6200.0,6190.0,6240.0,6100.0,289243
6180.0,6170.0,6260.0,6140.0,291090
6170.0,6230.0,6250.0,6160.0,174056
6230.0,6240.0,6300.0,6220.0,113191
6230.0,6250.0,6270.0,6200.0,237315
6260.0,6230.0,6290.0,6220.0,149529
6240.0,6310.0,6315.0,6220.0,319942
6310.0,6310.0,6340.0,6300.0,98811
6310.0,6375.0,6420.0,6300.0,271479
6380.0,6440.0,6440.0,6360.0,106298
6440.0,6440.0,6470.0,6420.0,53063
6440.0,6430.0,6450.0,6420.0,50810
6430.0,6420.0,6450.0,6370.0,70215
6440.0,6440.0,6500.0,6400.0,125978
6420.0,6370.0,6470.0,6350.0,102928
6370.0,6355.0,6370.0,6340.0,74249
6350.0,6380.0,6380.0,6340.0,99264
6380.0,6380.0,6390.0,6350.0,98445
6380.0,6445.0,6450.0,6360.0,203771
6450.0,6440.0,6460.0,6410.0,68789
6430.0,6440.0,6460.0,6430.0,43422
6440.0,6480.0,6490.0,6420.0,71368
6480.0,6460.0,6490.0,6450.0,57482
6460.0,6450.0,6460.0,6420.0,94645
6450.0,6460.0,6470.0,6430.0,148730
6460.0,6470.0,6480.0,6450.0,55030
6480.0,6490.0,6500.0,6460.0,30944
6500.0,6470.0,6500.0,6460.0,59850
6470.0,6500.0,6510.0,6470.0,53226
6500.0,6510.0,6540.0,6490.0,83927
6510.0,6460.0,6520.0,6460.0,37615
6460.0,6490.0,6490.0,6420.0,125734
6490.0,6500.0,6520.0,6420.0,125478
6500.0,6540.0,6545.0,6480.0,109573
6540.0,6490.0,6570.0,6460.0,174476
6490.0,6440.0,6490.0,6410.0,65916
6440.0,6380.0,6460.0,6370.0,89628
6390.0,6400.0,6430.0,6370.0,133081
6430.0,6400.0,6480.0,6400.0,199611
6420.0,6380.0,6420.0,6320.0,433156
6380.0,6480.0,6500.0,6320.0,440730
6500.0,6530.0,6550.0,6460.0,197676
6520.0,6520.0,6580.0,6500.0,147345
6530.0,6450.0,6550.0,6440.0,199931
6480.0,6580.0,6590.0,6480.0,264948
6590.0,6620.0,6630.0,6520.0,286939
6620.0,6680.0,6700.0,6610.0,120936
6670.0,6670.0,6690.0,6640.0,118025
6660.0,6790.0,6790.0,6660.0,167787
6790.0,6730.0,6790.0,6710.0,114509
6730.0,6750.0,6800.0,6690.0,212558
6750.0,6620.0,6760.0,6520.0,521305
6630.0,6680.0,6690.0,6580.0,558302
6670.0,6730.0,6730.0,6650.0,368234
6720.0,6790.0,6790.0,6700.0,354949
6790.0,6740.0,6820.0,6730.0,166642
6720.0,6780.0,6840.0,6710.0,390624
6780.0,6910.0,6920.0,6770.0,390481
6910.0,6910.0,6920.0,6860.0,139109
6900.0,6860.0,6930.0,6850.0,185359
6870.0,7000.0,7000.0,6810.0,375704
6990.0,7090.0,7100.0,6870.0,435189
7060.0,7190.0,7210.0,6890.0,651550
6990.0,6980.0,7000.0,6970.0,58037
6980.0,7010.0,7010.0,6970.0,41767
7010.0,6980.0,7010.0,6970.0,20670
6980.0,6980.0,6980.0,6970.0,11062
6980.0,6980.0,6990.0,6970.0,29566
6980.0,6970.0,6990.0,6960.0,29609
6970.0,6990.0,7000.0,6960.0,62130
6990.0,6990.0,7000.0,6990.0,25428
6980.0,6990.0,7000.0,6980.0,31462
6990.0,7020.0,7020.0,6980.0,13776
7020.0,6980.0,7020.0,6980.0,34043
6980.0,6990.0,7000.0,6970.0,23151
6980.0,6990.0,6990.0,6970.0,13629
6980.0,6970.0,6980.0,6940.0,63141
6970.0,6980.0,6990.0,6960.0,18643
6980.0,6990.0,7000.0,6970.0,33866
7000.0,6980.0,7000.0,6980.0,20045
6980.0,6970.0,6990.0,6950.0,43239
6960.0,6970.0,6980.0,6950.0,39629
6980.0,6960.0,6980.0,6960.0,20170
6960.0,6970.0,6980.0,6960.0,33296
