stck_prpr,stck_oprc,stck_hgpr,stck_lwpr,cntg_vol
100170,100170,100170,100170,1
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,0
100225,100225,100225,100225,1000
100000,100000,100000,100000,0
100000,100000,100000,100000,0
100000,100000,100000,100000,0
100000,100000,100000,100000,0
100000,100000,100000,100000,0
100000,100000,100000,100000,0
100000,100000,100000,100000,0
100000,100000,100000,100000,0
100000,100000,100000,100000,0
100000,100000,100000,100000,0
100000,100000,100000,100000,0
100000,100000,100000,100000,0
100000,100000,100000,100000,0
100000,100000,100000,100000,0
100000,100000,100000,100000,0
100000,100000,100000,100000,0
100000,100000,100000,100000,0
100000,100000,100000,100000,0
100000,100000,100000,100000,0
100000,100000,100000,100000,0
100000,100000,100000,100000,0
