stck_prpr,stck_oprc,stck_hgpr,stck_lwpr,cntg_vol
2215.0,2205.0,2225.0,2200.0,70872
2210.0,2220.0,2230.0,2205.0,105572
2220.0,2260.0,2275.0,2220.0,163884
2275.0,2220.0,2300.0,2215.0,283062
2215.0,2215.0,2245.0,2205.0,152393
2215.0,2265.0,2270.0,2210.0,236776
2265.0,2230.0,2325.0,2195.0,562409
2235.0,2260.0,2295.0,2195.0,644500
2255.0,2305.0,2440.0,2165.0,2087978
2300.0,2330.0,2380.0,2290.0,352500
2335.0,2320.0,2395.0,2295.0,883849
2325.0,2225.0,2375.0,2205.0,727193
2230.0,2185.0,2230.0,2180.0,70519
2180.0,2170.0,2180.0,2170.0,28857
2170.0,2165.0,2170.0,2150.0,14074
2170.0,2165.0,2175.0,2145.0,25667
2170.0,2145.0,2180.0,2145.0,23151
2145.0,2165.0,2170.0,2145.0,31686
2165.0,2160.0,2170.0,2160.0,10603
2160.0,2160.0,2175.0,2150.0,11916
2155.0,2160.0,2165.0,2145.0,30473
2160.0,2145.0,2170.0,2140.0,10273
2145.0,2160.0,2170.0,2145.0,58700
2160.0,2155.0,2160.0,2140.0,37032
2155.0,2155.0,2165.0,2145.0,28618
2155.0,2200.0,2200.0,2140.0,133128
2205.0,2185.0,2220.0,2170.0,35221
2185.0,2160.0,2185.0,2160.0,30187
2160.0,2180.0,2195.0,2155.0,67025
2175.0,2175.0,2200.0,2165.0,37006
2180.0,2195.0,2195.0,2165.0,96060
2185.0,2185.0,2200.0,2180.0,59673
2185.0,2210.0,2245.0,2185.0,79311
2215.0,2200.0,2230.0,2180.0,90198
2190.0,2205.0,2215.0,2165.0,117024
2200.0,2210.0,2255.0,2170.0,260564
2205.0,2265.0,2270.0,2200.0,441270
2270.0,2305.0,2350.0,2265.0,264912
2295.0,2375.0,2400.0,2285.0,713142
2375.0,2345.0,2395.0,2260.0,721283
2345.0,2375.0,2395.0,2290.0,943820
2380.0,2130.0,2380.0,2110.0,860249
2120.0,2095.0,2145.0,2090.0,76726
2100.0,2165.0,2165.0,2065.0,364597
2125.0,2130.0,2275.0,2085.0,319926
2130.0,2015.0,2180.0,2015.0,284917
2015.0,2015.0,2015.0,2015.0,54
2015.0,2015.0,2015.0,2015.0,0
2015.0,2020.0,2025.0,2015.0,3114
2020.0,2020.0,2020.0,2020.0,2282
2030.0,2020.0,2030.0,2020.0,0
2025.0,2030.0,2030.0,2020.0,0
2030.0,2030.0,2030.0,2030.0,2344
2030.0,2030.0,2030.0,2030.0,574
2020.0,2020.0,2030.0,2020.0,3403
2020.0,2030.0,2030.0,2020.0,7439
2025.0,2025.0,2025.0,2025.0,579
2030.0,2025.0,2030.0,2025.0,0
2020.0,2025.0,2030.0,2020.0,4585
2025.0,2040.0,2040.0,2025.0,1399
2040.0,2035.0,2040.0,2035.0,3368
2035.0,2035.0,2035.0,2030.0,5684
2035.0,2035.0,2035.0,2035.0,3
2040.0,2035.0,2040.0,2035.0,2158
2035.0,2030.0,2035.0,2030.0,5481
2030.0,2035.0,2035.0,2025.0,3216
2030.0,2030.0,2030.0,2020.0,6186
2030.0,2030.0,2030.0,2030.0,682
2030.0,2015.0,2030.0,2015.0,2177
2000.0,2000.0,2015.0,1998.0,13909
1999.0,2005.0,2005.0,1999.0,9613
2020.0,2035.0,2035.0,2000.0,9220
2030.0,2030.0,2030.0,2030.0,0
2030.0,2025.0,2030.0,2025.0,516
2030.0,2025.0,2030.0,2025.0,383
2030.0,2025.0,2030.0,2025.0,2258
2025.0,2027.0,2030.0,2025.0,1007
2027.0,2027.0,2027.0,2025.0,2581
2027.0,2025.0,2027.0,2025.0,45
2027.0,2027.0,2027.0,2027.0,0
2025.0,2025.0,2025.0,2025.0,3644
2025.0,2025.0,2025.0,2025.0,548
2025.0,2030.0,2030.0,2025.0,1882
2030.0,2035.0,2035.0,2030.0,560
2035.0,2040.0,2040.0,2030.0,0
2045.0,2030.0,2045.0,2030.0,4787
2030.0,2025.0,2030.0,2025.0,1513
2025.0,2020.0,2025.0,2015.0,1368
2015.0,2015.0,2015.0,2015.0,568
2015.0,2020.0,2020.0,2015.0,2619
2015.0,2015.0,2020.0,2015.0,4178
2020.0,2020.0,2020.0,2020.0,0
2017.0,2015.0,2020.0,2015.0,1579
2015.0,2015.0,2015.0,2015.0,7
2015.0,2015.0,2015.0,2015.0,346
2015.0,2015.0,2015.0,2015.0,2163
2020.0,2020.0,2020.0,2020.0,785
2020.0,2025.0,2025.0,2020.0,1121
2020.0,2020.0,2020.0,2020.0,0
2020.0,2020.0,2020.0,2020.0,4277
2020.0,2025.0,2025.0,2020.0,0
2020.0,2020.0,2025.0,2020.0,3332
2015.0,2020.0,2020.0,2015.0,1669
2020.0,2020.0,2020.0,2020.0,4241
2015.0,2015.0,2020.0,2015.0,3556
2015.0,2015.0,2015.0,2010.0,1617
2010.0,2020.0,2020.0,2010.0,0
2020.0,2010.0,2020.0,2010.0,1890
2010.0,2010.0,2010.0,2010.0,482
2010.0,2015.0,2015.0,2010.0,100
2020.0,2015.0,2020.0,2015.0,78
2015.0,2015.0,2015.0,2015.0,3405
2020.0,2010.0,2020.0,2010.0,0
2015.0,2015.0,2015.0,2010.0,5587
2010.0,2010.0,2015.0,2010.0,1078
2010.0,2010.0,2015.0,2005.0,1522
2005.0,2010.0,2010.0,2005.0,0
2005.0,2010.0,2010.0,2005.0,2540
2005.0,2010.0,2010.0,2005.0,574
2005.0,2005.0,2010.0,2005.0,426
2005.0,2010.0,2015.0,2005.0,802
2010.0,2005.0,2010.0,2005.0,0
