stck_prpr,stck_oprc,stck_hgpr,stck_lwpr,cntg_vol
10040,10040,10040,10040,60
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,856
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,20
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,2
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,30
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
10040,10040,10040,10040,0
