stck_prpr,stck_oprc,stck_hgpr,stck_lwpr,cntg_vol
517.0,517.0,517.0,517.0,100
517.0,517.0,517.0,517.0,28121
517.0,517.0,517.0,517.0,11132
517.0,517.0,517.0,517.0,4383
517.0,517.0,517.0,517.0,0
517.0,517.0,517.0,517.0,3944
517.0,517.0,517.0,517.0,1033
517.0,517.0,517.0,517.0,139
517.0,517.0,517.0,517.0,3006
517.0,517.0,517.0,517.0,50
517.0,517.0,517.0,517.0,990
517.0,517.0,517.0,517.0,592
517.0,517.0,517.0,517.0,10086
517.0,517.0,517.0,517.0,1837
517.0,517.0,517.0,517.0,6023
517.0,517.0,517.0,517.0,243
517.0,517.0,517.0,517.0,536
517.0,517.0,517.0,517.0,318
517.0,517.0,517.0,517.0,623
517.0,517.0,517.0,517.0,702
517.0,517.0,517.0,517.0,319
517.0,517.0,517.0,517.0,3018
517.0,517.0,517.0,517.0,1473
517.0,517.0,517.0,517.0,571
517.0,517.0,517.0,517.0,0
517.0,517.0,517.0,517.0,10181
517.0,517.0,517.0,517.0,32856
517.0,517.0,517.0,517.0,25643
517.0,517.0,517.0,517.0,16613
517.0,517.0,517.0,517.0,1770
517.0,517.0,517.0,517.0,2493
517.0,517.0,517.0,517.0,44807
517.0,517.0,517.0,517.0,1019
517.0,517.0,517.0,517.0,9094
517.0,517.0,517.0,517.0,152
517.0,517.0,517.0,517.0,81
517.0,517.0,517.0,517.0,7241
517.0,517.0,517.0,517.0,597
517.0,517.0,517.0,517.0,14831
517.0,517.0,517.0,517.0,43503
517.0,517.0,517.0,517.0,563
517.0,517.0,517.0,517.0,19
517.0,517.0,517.0,517.0,32425
517.0,517.0,517.0,517.0,14762
517.0,517.0,517.0,517.0,11772
517.0,517.0,517.0,517.0,5262
517.0,517.0,517.0,517.0,4432
517.0,517.0,517.0,517.0,8957
517.0,517.0,517.0,517.0,6206
517.0,517.0,517.0,517.0,7633
517.0,517.0,517.0,517.0,5981
517.0,517.0,517.0,517.0,8886
517.0,517.0,517.0,517.0,10108
517.0,517.0,517.0,517.0,25882
517.0,517.0,517.0,517.0,26075
517.0,517.0,517.0,517.0,15696
517.0,517.0,517.0,517.0,17610
517.0,517.0,517.0,517.0,30626
517.0,517.0,517.0,517.0,22727
517.0,512.0,517.0,501.0,1557896
512.0,517.0,517.0,492.0,4052693
517.0,517.0,517.0,517.0,340448
517.0,517.0,517.0,517.0,3660503
502.0,442.0,502.0,437.0,3129852
439.0,428.0,470.0,425.0,2082319
428.0,420.0,429.0,419.0,76811
418.0,428.0,428.0,415.0,133100
428.0,427.0,431.0,422.0,160522
429.0,429.0,438.0,420.0,357123
429.0,405.0,433.0,405.0,196383
403.0,404.0,404.0,402.0,3776
401.0,402.0,404.0,401.0,11100
404.0,402.0,404.0,399.0,9030
399.0,403.0,403.0,399.0,53948
402.0,403.0,404.0,399.0,14980
403.0,401.0,403.0,397.0,48065
403.0,403.0,405.0,400.0,18511
403.0,404.0,406.0,399.0,23366
406.0,403.0,406.0,399.0,12901
405.0,403.0,405.0,400.0,49252
402.0,406.0,408.0,399.0,105193
397.0,411.0,416.0,397.0,175635
411.0,409.0,417.0,406.0,89267
