stck_prpr,stck_oprc,stck_hgpr,stck_lwpr,cntg_vol
10040,10040,10040,10040,17
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
10035,10035,10035,10035,0
